,Bacteroides,Bifidobacterium,Phocaeicola,Fusicatenibacter,Roseburia,Hominilimicola,Blautia,Faecalibacterium,GGB4605,Ruminococcus,Anaerostipes,Collinsella,Agathobacter,Alistipes,GGB3612,Faecalibacillus,Dorea,Simiaoa,Hominenteromicrobium,Mediterraneibacter,Waltera,Parabacteroides,Candidatus Cibionibacter,Streptococcus,Escherichia,Coprococcus,Clostridium,Agathobaculum,Anaerobutyricum,Ruthenibacterium,Anaerotignum,Phascolarctobacterium,Eubacterium,Odoribacter,Lentihominibacter,Flavonifractor,Gallintestinimicrobium,Dysosmobacter,Lachnospira,Thomasclavelia,Veillonella,Haemophilus,Intestinibacter,Enterococcus,GGB51491,Actinomyces,Prevotella,Segatella,GGB3277,GGB4585,GGB4710,GGB4266,GGB3345,Holdemanella,Catenibacterium,Sarcina,Paratractidigestivibacter,Anthropogastromicrobium,GGB4564,Oscillibacter,Oliverpabstia,GGB4644,GGB82047,Pseudoflavonifractor,Vescimonas,GGB3862,Leyella,GGB9730,GGB51647,Butyricicoccus,GGB3118,GGB58067,GGB3478,GGB4604,GGB4682,GGB9642,GGB9715,GGB1495,GGB9627,GGB3636,GGB81330,GGB9634,Ellagibacter,GGB1239,GGB4552,Romboutsia,GGB9737,GGB51431,Slackia,GGB101072,GGB99810,GGB3189,Ligilactobacillus,GGB2983,GGB143455,GGB3256,GGB4642,GGB35068,GGB4723,Senegalimassilia,GGB9712,GGB3429,GGB9760,GGB9766,GGB49409,GGB4704,GGB9603,GGB4888,GGB9370,Pilosibacter,Faecalicatena,GGB9708,Rothia,GGB9290,GGB3588,GGB13404,Eshraghiella,Parolsenella,GGB9690,GGB9758,GGB9774,GGB9790,GGB4456,GGB1247,GGB3304,GGB3730,GGB9380,GGB4672,GGB9759,GGB115571,Jutongia,Mogibacterium,GGB9590,Akkermansia,GGB34797,GGB3109,GGB4611,Brotocaccenecus,GGB4591,Methanobrevibacter,GGB3623,GGB1627,GGB3306,GGB9342,GGB4699,GGB9691,GGB9677,GGB9636,GGB9602,GGB31460,GGB143497,GGB3653,Kineothrix,GGB9707,GGB4603,GGB9699,GGB13493,GGB4578,GGB1266,GGB4684,Wujia,GGB3619,GGB9747,GGB9293,GGB3321,GGB82668,GGB9618,GGB4584,GGB2958,GGB9778,GGB9608,GGB49418,GGB49284,GGB9786,GGB34228,Butyricimonas,GGB9302,GGB74412,GGB9383,GGB4884,GGB9767,Paraprevotella,Barnesiella,GGB9502,Bilophila,Hominiventricola,Holdemania,Lawsonibacter,GGB9522,GGB4599,Phoenicibacter,GGB9420,GGB9347,Treponema,GGB9762,GGB9345,GGB9787,Hominifimenecus,GGB9189,otros
37035_2#15,34.23381,1.2946799999999998,3.91146,3.48788,2.81555,0.40355,0.99539,10.86696,0.65728,0.70296,0.32484,0.0,4.03953,0.88551,0.02208,0.56353,1.02932,0.0,0.20195,2.2366900000000003,0.08381,0.82462,0.20448,0.0045899999999999,0.0141599999999999,0.60973,0.86313,0.1976,0.0338899999999999,0.12979,0.0,0.9876,0.4816899999999999,0.13402,0.00584,0.23881,0.05729,0.52476,1.01765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031899999999999,0.0,0.0,3.59346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31718,0.0,0.6207,0.22512,0.0,0.0,0.0,0.6641600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.00456,0.34447,1.35007,0.0,0.0,1.29384,0.0,0.4207899999999999,0.0,0.0,1.72372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04196,0.00309,0.0,0.0,0.0,0.0,0.10509,0.0,0.85464,0.0,0.04074,0.0,0.0,0.0,0.0,0.0,0.00909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03406,0.0,0.0,3.28101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59449,0.01364,0.0,0.02741,0.0,0.30989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02712,0.0,0.0,0.67518,0.0,0.0,0.01054,0.0,0.0,0.0,0.0,0.0,0.0,0.83752,0.0,0.0,0.0,0.0,0.80002,0.07081,0.15739,0.1608099999999999,0.03491,0.39845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19305,0.05909,5.612310000000043
37035_2#16,2.23817,0.26524,3.42115,1.7971099999999998,6.35163,0.0298699999999999,0.39152,13.07967,0.0,5.54598,0.0307199999999999,0.15579,16.48035,0.7237600000000001,1.26683,0.1099599999999999,0.2509,0.0,0.30691,3.59554,0.66868,0.51276,0.0,0.02606,0.0,0.23367,2.6278900000000003,0.01896,0.00442,0.00656,0.08881,1.33722,1.16239,0.0,0.0127099999999999,0.11527,0.44272,0.18857,4.203880000000001,0.01794,0.03428,0.16015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41826,0.0,0.0,3.88987,0.0,0.0,0.0,0.0,0.0,0.0,0.48861,0.02769,0.0,0.0,0.00437,0.20429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04624,0.0,0.0,0.0,0.0,0.0,0.0,0.04334,0.0,0.0,0.0,0.0,0.0,0.0,0.21808,0.0384899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28644,0.0,0.0,0.0,0.0,0.0,0.01432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.732419999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30546,0.0,0.0568399999999999,0.22832,0.01157,0.00771,0.0,5.65145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4916700000000045
37035_2#17,3.6534,0.5980300000000001,2.54883,0.3543199999999999,6.12718,0.22466,0.66779,6.52343,0.04278,5.88277,0.0452399999999999,0.08665,6.08835,3.78043,1.5475,0.24945,0.17815,2.4845900000000003,0.02128,0.88479,0.91363,0.36243,0.84911,0.04317,0.03925,2.05079,2.39333,0.04046,0.0086,0.00728,0.616,0.1725799999999999,0.43305,0.2211199999999999,0.0,0.01868,0.0546799999999999,0.62726,1.95858,0.00731,0.05091,0.06451,0.0,0.0,0.00611,0.0,3.64715,0.0,0.0,0.25965,0.75141,0.0,0.26179,0.0,0.0,0.0,0.0,0.1855099999999999,0.12324,0.4378399999999999,0.01577,0.0442199999999999,0.0,0.0,0.02715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05975,0.0,0.0,0.23563,0.0,0.09476,0.0,0.20318,1.00151,0.0,0.0,0.21281,0.00069,0.09974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00235,0.0,0.0,0.1413299999999999,0.0,0.00381,0.0,0.08187,0.0,0.0,0.0,0.0,0.0,0.0,0.18083,0.08718,0.34106,0.00025,0.0,0.0,0.0,14.13986,0.0,0.0,0.79386,0.0,0.0,0.0,0.0,0.24131,0.0155,0.0,0.0,0.0,1.85818,0.0683899999999999,0.0,0.02124,0.11531,0.0,0.0,0.0,0.93027,0.0,0.0,0.0,0.0,0.0,0.0,0.00434,0.0,0.0,0.0,0.18919,0.06863,0.0,0.04053,0.1872,0.0,0.0,0.43693,0.00062,0.0,0.0,0.0730799999999999,0.06504,0.02546,0.06901,0.01671,0.04432,0.0,0.1442099999999999,0.0,0.0586799999999999,0.0,0.0,0.0,0.0,0.0,0.01872,0.03026,0.00183,0.0,0.0,0.0,0.01122,0.00731,0.03447,0.02608,0.02254,0.20806,0.0065099999999999,0.06456,0.00228,0.0,0.0,0.0,0.0,0.0,0.0,0.01822,0.0,0.00927,0.02566,18.476199999999977
37035_2#18,8.17356,0.09647,16.423479999999998,1.15438,0.99651,0.0791,0.61298,16.09645,0.0,9.69066,0.0,0.0441,4.09739,2.22382,1.27973,0.23145,0.30939,2.59903,0.15659,1.63895,0.53404,1.17665,0.28296,0.0,0.1328599999999999,0.46156,1.11751,0.00922,0.0,0.06548,0.16806,1.65779,0.28762,0.44367,0.0,0.05257,0.12646,0.55705,0.52708,0.00436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28354,0.0,0.0,0.0,0.16595,0.0,0.0,0.0,0.3296,0.0,1.41645,0.0853,0.0,0.0,0.0,0.1501,0.0,0.0,0.1708299999999999,2.06386,0.0,0.0,0.0,0.08215,0.13968,0.08876,0.0,0.2024,0.0,0.10324,0.0,0.0,1.09273,0.0,0.0,1.69763,0.00053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0503,0.0,0.0098,0.0,0.0,0.0,0.0,0.0,0.0,0.0915899999999999,0.10649,0.17972,0.0,0.0,0.0,0.0,2.20431,0.0,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15938,0.0,0.0,0.0,0.02746,0.9821,0.00845,0.00257,0.0,0.0,0.7933399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03566,0.0,0.0,0.03321,0.0,0.40621,0.0,0.0,0.0,0.0,0.99886,0.0,0.00468,0.01396,0.00586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1580599999999999,0.0,0.48271,0.0,0.0,0.0,0.0,0.78051,0.02852,0.12478,0.21269,0.0,0.34259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74552,0.00614,9.230800000000048
37035_2#19,25.91651,0.0,7.83448,0.61251,12.39182,0.12644,0.74041,10.59454,0.15445,4.193980000000001,0.1579,0.0,0.0,0.17856,0.0,0.2578,0.27164,0.0,0.0,2.9927900000000003,0.05442,1.87264,0.0,0.0,0.0,0.91713,1.01216,0.05088,0.0123,0.14189,0.52433,0.9041,1.0144,0.59409,0.00517,0.37928,2.27725,0.73036,0.23099,0.0525799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10561,0.0,0.0,0.16529,0.0,0.0,0.0194599999999999,0.8667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7529400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10854,0.0,0.05412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072,0.0,0.07406,0.0,0.0857899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36622,0.0,0.0,0.0,4.386480000000001,1.7105400000000002,0.0,0.39253,0.07,0.0,0.4773199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.257490000000018
37035_2#1,0.8033,0.05556,0.25871,2.20746,0.74402,0.17758,1.68825,20.45476,0.0,3.18648,0.37789,0.0,9.01869,0.44825,0.14386,0.0,1.40427,0.0,0.25121,0.64983,0.00915,0.165,0.0,0.02005,0.0139,2.01142,0.22378,0.6442399999999999,0.03073,0.13032,0.25049,2.00786,0.78078,0.0,0.09727,0.1338599999999999,0.01202,0.05824,0.04028,0.26595,0.0,0.0,0.00054,0.0,0.0,0.0,0.30668,2.07785,0.0,0.59362,0.35821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51483,0.06396,0.0,0.0,0.09834,1.6832200000000002,0.0,0.0,0.06079,2.43204,0.0,0.07352,0.0,0.0,0.0,2.06969,0.01049,0.48016,2.15521,0.95357,0.0,0.0,1.57384,0.0,0.0,0.26465,0.0,0.0,0.0,0.08659,0.0,0.0,0.0,0.0,0.0,0.66775,0.21106,1.51338,0.01791,0.0,0.0,0.0,0.0,0.20278,0.0,0.01878,0.0,0.0,0.0,0.0,0.01992,0.0070799999999999,0.06708,0.0,0.0,0.0,0.0,0.43911,0.0,0.0,2.95413,0.0,0.09189,0.0,0.0,0.4140899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05595,0.0,0.0,0.06925,0.0,0.44476,0.0,0.0,0.0,0.0,2.24333,0.0609799999999999,1.33541,0.0,0.3366699999999999,0.0,0.0266,0.76237,0.0,0.0,0.0,0.009,0.0,0.0645,0.0,0.0,0.0,4.57329,0.27487,0.0,0.04835,0.03128,0.01729,0.0,0.21324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08838,0.0,0.03117,0.0,0.0,0.0,0.0,0.0,0.0,0.15316,0.0314,0.0226,0.13113,0.00887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042899999999999,0.0,0.0,0.0,17.713639999999984
37035_2#20,14.11353,1.59439,24.01975,0.0,0.17708,0.19823,0.72577,15.61884,0.0,1.45714,0.35577,0.0,8.687560000000001,2.80148,1.83964,0.47812,0.03839,0.0,0.10924,1.6885400000000002,0.0,1.58201,0.8496,0.16279,0.01883,0.8448399999999999,1.44799,0.06258,0.01779,0.01304,0.0,0.0,0.0882299999999999,0.53136,0.0,0.14907,0.0,0.8381799999999999,4.1081900000000005,0.0510899999999999,0.46558,0.28057,0.0,0.0,0.0,0.0,0.0074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03046,0.21163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0110099999999999,0.0,0.0,0.0,0.0,0.0,0.03609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03959,0.0,0.0,0.0,1.05937,1.60268,0.0,0.13442,0.31095,0.0019199999999999,0.00725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.457719999999968
37035_2#21,2.79321,0.5697,3.90001,0.56955,14.29238,0.11975,0.37871,12.59119,0.0,8.38786,0.04324,0.10378,0.29408,3.21837,0.0,0.13344,0.58924,0.0,0.01856,1.94965,1.80706,0.24534,0.4763,0.06146,0.0,2.72936,0.71582,0.05244,0.0130099999999999,0.0124599999999999,0.42841,0.0,0.27906,0.4524399999999999,0.0053,0.0327,0.51441,1.599,1.41764,0.02922,0.01324,0.01938,0.0,0.0,0.0,0.0,0.0,2.23338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17059,0.18987,1.88934,0.00487,0.0,0.0,0.0,0.35339,0.0,0.0,0.21383,0.0,0.0,0.0,0.0,0.0,0.0,0.35523,0.0,0.54188,0.0,0.2188699999999999,0.0,0.0,0.5733600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71235,0.0,1.89679,0.0,0.0,0.0,0.30774,0.0,0.02252,0.05917,0.00498,0.0,0.0,0.0,0.0,0.22605,0.00138,0.0,0.00923,0.0,0.0,0.0,0.0,0.0,0.0,1.28627,0.0,0.0,0.0,0.0,2.79705,0.0,0.0,0.0,0.02498,0.09899,0.16217,0.0,0.06059,1.24842,0.0,0.03932,0.0,0.5563,0.0,0.0,0.0,0.0,0.0,4.0387,0.0,0.0,0.02189,0.0,0.0156099999999999,0.0,0.0,0.0624399999999999,0.0,0.03833,0.0,0.00267,0.0,0.0,0.0,2.68766,0.7568600000000001,0.0,0.3868,0.0,0.00156,0.0,0.1334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20321,0.0,0.0,0.0,0.0,0.7871,0.0,0.07787,0.0,0.00894,0.0118599999999999,0.0,0.0,0.0,0.0,0.29081,0.0,0.0,0.63643,0.0,0.0,0.0318899999999999,12.690290000000044
37035_2#23,4.56393,1.01871,2.97385,0.1391099999999999,0.13947,0.2334699999999999,0.2863,1.6716,0.0,0.96763,0.0,0.23317,0.15434,1.56356,0.0,0.0,0.60602,0.16196,0.31863,0.3916199999999999,0.0335,1.55684,0.16639,0.0,2.4995700000000003,0.65015,0.10363,0.02481,0.0,0.05624,0.02355,0.00505,0.0568899999999999,0.31792,0.00528,0.18507,0.07468,0.47626,0.07657,0.0,0.00361,0.00862,0.0,0.0,0.0,0.0,0.0,2.08248,0.0,0.0,0.0,1.94001,0.27357,0.7077399999999999,0.0,0.0,0.0376899999999999,0.06473,0.0,2.11198,0.00985,0.0,0.0,0.08603,2.34156,0.0,0.46788,0.01819,1.62027,0.0,0.0,0.0,0.00339,0.0,0.0920899999999999,0.04372,1.87912,1.00666,0.02435,0.0,0.0,10.77312,0.05677,0.0,0.07019,0.0,0.06383,0.0,0.06853,0.0,0.00911,0.02779,0.13308,0.0,0.20897,1.03159,0.05231,0.0,0.0,0.06731,0.74315,0.0,0.12228,0.07715,0.0,0.0,0.0,0.0,0.0,0.0,0.05057,2.60343,0.0,0.02549,0.0,0.0,4.38847,0.06884,0.07941,0.0,0.0,0.0018399999999999,0.0,0.0,2.12549,0.03601,0.0,0.0,0.0171599999999999,0.0,0.00371,0.0,0.00883,6.84426,0.14945,0.0,0.0,0.7802,0.0,0.9898,0.0,0.0,0.58696,0.57768,0.0,0.17312,0.0,0.27585,0.13273,0.0163199999999999,0.24957,0.0295,0.09058,0.11763,0.0,0.02839,0.51403,0.0,0.55975,0.0,0.23056,0.04225,0.83311,0.0978899999999999,0.39345,0.0,0.06986,0.0,0.006,0.0,0.0,0.0006799999999999,0.0,0.01176,0.31344,0.22559,0.14533,0.0,0.0,0.0,0.1761599999999999,0.30196,0.02,0.0,0.1753,0.0,0.0,0.0161,0.0020399999999999,0.0,0.0,0.0,1.27989,0.0,0.0,0.23893,0.0,0.02488,0.02537,23.779889999999995
37035_2#24,5.85175,0.02988,6.17931,0.04637,0.17423,0.01566,0.34358,0.81319,0.0,1.58209,0.0442199999999999,0.25929,0.13228,1.36624,0.0,0.00719,0.5041399999999999,0.0,0.00599,0.71148,0.01371,0.98578,0.07716,0.0,0.0,0.23296,0.21139,0.07869,0.02041,0.01371,0.01977,0.0,0.36121,0.27381,0.00586,0.01054,0.00308,0.77645,0.0,0.0278,0.0,0.0,0.0,0.0,0.0,0.0,0.00227,0.76389,0.0,0.0,0.0,0.326,0.0,0.28783,0.01006,0.0,0.0171599999999999,0.03692,0.09906,1.36956,0.0174,0.0,0.0,0.0937,0.4597,0.0,0.0,0.01187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157,0.0,0.17744,0.0,0.00049,0.98941,0.0153,0.0,0.04869,0.0,0.0918399999999999,0.0,0.0257899999999999,0.0,0.0,0.0,0.0,0.0018,0.0,0.0,0.06402,0.0,0.0,0.03149,0.01577,0.0,0.02436,0.0130199999999999,0.01426,0.0,0.0236,0.0,0.0,0.0,0.00367,0.48223,0.0,0.07277,0.0,0.06411,0.4913399999999999,0.0,0.0,0.39359,0.09897,0.01153,0.0,0.0,0.36701,0.00077,0.0,0.0,0.0016,0.0,0.07418,0.0,0.04155,0.41562,0.01653,0.0,0.0,1.50664,0.0,0.2666,0.0,0.0,0.32068,2.32578,0.2677,0.64469,0.24284,0.41849,0.03235,0.53109,0.07295,0.1057299999999999,0.02302,0.05993,0.0,0.31673,0.36896,0.0002,0.0,0.34621,0.15415,0.01644,0.50253,0.1985,0.01952,0.0,0.07766,0.0,0.0229599999999999,0.0,0.0,0.0,0.0,0.00819,0.01961,0.19189,0.00792,0.0,0.0,0.0,0.00313,0.13376,0.16374,0.01835,0.11968,0.00958,0.00021,0.04196,0.00883,0.0,0.0,0.0,0.91041,0.0,0.0,1.25479,0.01832,0.01924,0.0634,59.260249999999985
37035_2#25,0.7207399999999999,0.22503,3.03225,0.14365,1.0712,0.02162,0.39491,10.95048,0.14436,3.8147,0.01613,0.08641,7.118689999999999,1.00357,0.15671,0.0,0.23265,0.05466,0.0306,0.23955,1.91995,0.75364,0.16814,0.09917,0.04757,0.54652,0.30935,0.10743,0.0026,0.0,0.19945,0.0,0.02234,0.30505,0.0,0.0,0.09896,0.35696,0.20839,0.0,0.00033,0.02319,0.0,0.01986,0.0,0.0,0.0,21.96869,0.0,0.71055,0.0,2.39276,0.0,0.1269799999999999,0.31079,0.0,0.06316,0.13407,0.13545,1.28589,0.03814,1.0415,0.0,0.81237,0.41947,0.0,0.0,0.1213,0.0,0.0,0.1106,0.0,0.0591299999999999,0.04788,0.0,0.0,0.33979,2.29387,0.05925,0.0,0.2201199999999999,3.26042,0.0,0.0,0.5441600000000001,0.0,0.30625,0.00887,0.0,0.01809,0.0,0.0,0.09407,0.0,0.0819299999999999,0.27041,0.07675,0.0,0.00079,0.0,0.12779,0.0,0.15454,0.02224,0.0,0.08447,0.0137,0.0,0.0,0.12326,0.0,1.62432,0.0,0.01204,0.0,0.1212299999999999,1.22325,0.0,0.07368,0.16737,0.0,0.0,0.0,0.0,2.634,0.0,0.0,0.0,0.0,0.0639899999999999,0.41861,0.0,0.0284399999999999,0.0,0.0,0.0,0.0,0.25423,0.00425,0.0,0.16079,0.0,0.0,0.0,0.01057,0.0,0.27254,0.02582,0.04261,0.15834,0.35513,0.06092,0.00358,0.20723,0.08502,0.07941,0.0,0.0,0.0,0.0,0.28087,0.07474,0.51248,0.0133199999999999,0.0163,0.0,0.03102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01493,0.06613,0.0,0.2529099999999999,0.0,0.0,0.0,0.14365,0.3865099999999999,0.0361,0.10562,0.1581,0.0,0.01798,0.0,1.0881299999999998,0.0,0.0,0.15741,0.0,0.0,0.03234,0.0,0.00376,0.0744799999999999,15.91953999999999
37035_2#26,2.39102,0.03951,7.2315,0.23268,2.38906,0.0914,0.1430799999999999,3.79406,0.0436,2.89046,0.0,0.18162,3.0769900000000003,2.45173,0.0,0.0,0.16339,2.66512,0.05712,0.29439,0.28157,1.05928,0.14769,0.08504,0.0,1.20418,1.09404,0.0564,0.0,0.0,0.01688,0.5444,0.1188,0.84144,0.0,0.0,0.6433399999999999,0.38161,1.31669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.15014,0.0,0.0,0.0,0.0,0.0,0.14349,0.44543,0.0,0.0,0.14307,0.0,1.1129,0.11256,0.3742,0.0,0.386,0.54063,0.0,0.0,0.04829,0.0,0.0,0.04196,0.0,0.00502,0.0321,0.0,0.0,0.8874799999999999,1.6619,0.0,0.0,0.0,1.70635,0.0,0.0,0.19701,0.0,0.0,0.0,0.0,0.00066,0.0,0.0,0.0,0.0,0.0,0.32349,0.0,0.0,0.04578,0.0,0.09815,0.0,0.18061,0.0,0.0,0.0,0.0,0.0,0.0,0.0712,0.00934,1.35712,0.0,0.0,0.0,0.00402,0.0,0.0,0.09408,0.6722,0.0,0.0,0.02111,0.0,0.8321200000000001,0.0,0.0,0.0,0.0,0.0,0.1209,0.0,0.03767,0.0,0.0,0.0,0.0,0.02207,0.00347,0.0,0.0,0.0,0.0,0.32603,0.0,0.0,0.0,0.04364,0.2445099999999999,0.2218,0.05351,0.06366,0.0,0.34796,0.0,0.42733,0.01753,0.0,0.0,0.42016,1.55989,0.0,0.38495,0.08145,0.07879,0.0,0.0,0.0427899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03208,0.0,0.13078,0.0,0.0,0.0,1.06366,0.70199,0.00389,0.0633,0.0845,0.0,0.0,0.0,0.077,0.0,0.0,0.0357899999999999,0.0,0.0,0.33708,0.0,0.0,0.02172,22.32359999999997
37035_2#27,12.59733,0.90783,12.38071,0.70322,2.44165,0.01166,1.22702,6.45286,0.07089,11.69854,0.20644,0.0,0.91057,10.6619,0.00657,0.18695,0.8385299999999999,0.71045,0.90545,3.04495,0.52671,3.02468,1.73266,0.08307,1.59534,1.79919,0.5847399999999999,0.34241,0.0611899999999999,1.67455,0.0,2.1267,0.14148,0.49282,0.05048,0.68207,0.0,0.94743,1.14884,1.604,0.0,0.0,0.00612,0.0,0.0,0.0,0.00265,0.0,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571,0.0,0.0,0.07182,0.0,0.0,0.00484,0.95964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22138,0.0,0.0,0.0,0.15235,0.00147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25774,0.0,0.0,0.0,0.0,0.0,0.0,0.02337,0.00022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01192,0.0,0.0,0.0,4.02961,0.0,0.11957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2407099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11294,0.0,0.0,0.0,0.0,0.0,0.98859,0.0,0.0,0.0,0.0,0.09798,0.19314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.840130000000032
